"ID"|"Apellido"|"Cal_Crediticia"|"Genero"|"Edad"|"Tiempo_Cliente"|"Saldo"|"Tarjeta"|"Miembro_Activo"|"Salario"|"Fuera_Del_Banco"|"RangoSaldo"
"15625426"|"Ashbolt"|"754,00"|"Femenino"|"51-60"|"3"|"161608,81"|"Sí"|"No"|"8080.85"|"Sí"|"150538.86 - 200718.48"
"15716334"|"Rozier"|"850,00"|"Femenino"|"41-50"|"2"|"122311,21"|"Sí"|"Sí"|"19482.5"|"No"|"100359.24 - 150538.86"
"15789669"|"Hsia"|"510,00"|"Masculino"|"61-70"|"2"|",00"|"Sí"|"Sí"|"48071.61"|"No"|"0 - 50179.62"
"15621075"|"Ogbonnaya"|"778,00"|"Femenino"|"41-50"|"1"|"162150,42"|"Sí"|"No"|"174531.27"|"No"|"150538.86 - 200718.48"
"15810845"|"T'ang"|"636,00"|"Masculino"|"41-50"|"2"|",00"|"Sí"|"Sí"|"55470.78"|"No"|"0 - 50179.62"
"15719377"|"Cocci"|"804,00"|"Femenino"|"41-50"|"4"|",00"|"Sí"|"Sí"|"8546.87"|"Sí"|"0 - 50179.62"
"15654506"|"Chang"|"514,00"|"Masculino"|"31-40"|"8"|",00"|"Sí"|"No"|"95857.18"|"No"|"0 - 50179.62"
"15771977"|"T'ao"|"730,00"|"Femenino"|"31-40"|"1"|"99010,67"|"Sí"|"No"|"194945.8"|"No"|"50179.62 - 100359.24"
"15708710"|"Ford"|"525,00"|"Femenino"|"31-40"|"0"|",00"|"No"|"Sí"|"131521.72"|"No"|"0 - 50179.62"
"15726676"|"Marshall"|"616,00"|"Masculino"|"21-30"|"5"|",00"|"No"|"Sí"|"196108.51"|"No"|"0 - 50179.62"
"15587421"|"Tsai"|"687,00"|"Femenino"|"31-40"|"7"|"111388,18"|"Sí"|"No"|"148564.76"|"No"|"100359.24 - 150538.86"
"15726931"|"Onwumelu"|"715,00"|"Femenino"|"41-50"|"8"|"56214,85"|"No"|"No"|"92982.61"|"Sí"|"50179.62 - 100359.24"
"15771086"|"Graham"|"512,00"|"Femenino"|"31-40"|"3"|"84327,77"|"Sí"|"No"|"17675.36"|"No"|"50179.62 - 100359.24"
"15756850"|"Golovanov"|"479,00"|"Masculino"|"31-40"|"1"|",00"|"No"|"No"|"114996.43"|"No"|"0 - 50179.62"
"15702741"|"Potts"|"601,00"|"Masculino"|"31-40"|"8"|"93012,89"|"Sí"|"No"|"86957.42"|"No"|"50179.62 - 100359.24"
"15679200"|"Crawford"|"580,00"|"Masculino"|"21-30"|"9"|"61710,44"|"Sí"|"No"|"128077.8"|"No"|"50179.62 - 100359.24"
"15594815"|"Aleshire"|"807,00"|"Masculino"|"31-40"|"3"|"174790,15"|"Sí"|"Sí"|"600.36"|"No"|"150538.86 - 200718.48"
"15635905"|"Moran"|"616,00"|"Femenino"|"31-40"|"6"|",00"|"Sí"|"Sí"|"43001.46"|"No"|"0 - 50179.62"
"15777892"|"Samsonova"|"721,00"|"Masculino"|"31-40"|"3"|"107720,64"|"Sí"|"Sí"|"158591.12"|"No"|"100359.24 - 150538.86"
"15656176"|"Jenkins"|"501,00"|"Masculino"|"51-60"|"10"|",00"|"Sí"|"Sí"|"47847.19"|"No"|"0 - 50179.62"
"15811127"|"Volkov"|"521,00"|"Masculino"|"31-40"|"6"|"96423,84"|"Sí"|"No"|"10488.44"|"No"|"50179.62 - 100359.24"
"15604482"|"Chiemezie"|"850,00"|"Masculino"|"21-30"|"2"|"141040,01"|"Sí"|"Sí"|"5978.2"|"No"|"100359.24 - 150538.86"
"15622911"|"Jude"|"759,00"|"Masculino"|"41-50"|"4"|"105420,18"|"No"|"Sí"|"121409.06"|"No"|"100359.24 - 150538.86"
"15600974"|"He"|"516,00"|"Masculino"|"41-50"|"5"|",00"|"No"|"Sí"|"146145.93"|"Sí"|"0 - 50179.62"
"15727868"|"Onuora"|"711,00"|"Femenino"|"31-40"|"2"|"129022,06"|"Sí"|"Sí"|"14374.86"|"Sí"|"100359.24 - 150538.86"
"15627801"|"Ginikanwa"|"512,00"|"Masculino"|"31-40"|"3"|"176666,62"|"Sí"|"No"|"94670.77"|"No"|"150538.86 - 200718.48"
"15773039"|"Ku"|"550,00"|"Masculino"|"31-40"|"3"|",00"|"Sí"|"Sí"|"179670.31"|"No"|"0 - 50179.62"
"15755262"|"McDonald"|"608,00"|"Femenino"|"41-50"|"3"|"89763,84"|"No"|"No"|"199304.74"|"Sí"|"50179.62 - 100359.24"
"15679531"|"Collins"|"618,00"|"Masculino"|"31-40"|"5"|"134954,53"|"Sí"|"Sí"|"151954.39"|"No"|"100359.24 - 150538.86"
"15684181"|"Hackett"|"643,00"|"Masculino"|"41-50"|"5"|",00"|"Sí"|"No"|"142513.5"|"Sí"|"0 - 50179.62"
"15612087"|"Dike"|"671,00"|"Masculino"|"41-50"|"2"|"106376,85"|"No"|"Sí"|"158264.62"|"No"|"100359.24 - 150538.86"
"15752047"|"Trevisano"|"689,00"|"Masculino"|"31-40"|"2"|"161814,64"|"Sí"|"No"|"169381.9"|"No"|"150538.86 - 200718.48"
"15624592"|"Tan"|"603,00"|"Masculino"|"31-40"|"8"|",00"|"Sí"|"Sí"|"169915.02"|"No"|"0 - 50179.62"
"15573152"|"Glassman"|"620,00"|"Femenino"|"41-50"|"9"|",00"|"No"|"No"|"88852.47"|"No"|"0 - 50179.62"
"15594917"|"Miller"|"676,00"|"Femenino"|"31-40"|"1"|"63095,01"|"Sí"|"Sí"|"40645.81"|"No"|"50179.62 - 100359.24"
"15785542"|"Kornilova"|"572,00"|"Masculino"|"21-30"|"4"|"118287,01"|"No"|"No"|"60427.3"|"No"|"100359.24 - 150538.86"
"15723488"|"Watson"|"668,00"|"Masculino"|"41-50"|"7"|"106854,21"|"No"|"Sí"|"157959.02"|"Sí"|"100359.24 - 150538.86"
"15680920"|"Marchesi"|"695,00"|"Masculino"|"41-50"|"7"|"49512,55"|"Sí"|"No"|"133007.34"|"No"|"0 - 50179.62"
"15786308"|"Millar"|"730,00"|"Femenino"|"31-40"|"9"|",00"|"No"|"No"|"176576.62"|"No"|"0 - 50179.62"
"15659366"|"Shih"|"807,00"|"Masculino"|"41-50"|"1"|"105799,32"|"Sí"|"No"|"34888.04"|"Sí"|"100359.24 - 150538.86"
"15774854"|"Fuller"|"592,00"|"Masculino"|"51-60"|"8"|",00"|"Sí"|"Sí"|"28737.71"|"Sí"|"0 - 50179.62"
"15725311"|"Hay"|"726,00"|"Femenino"|"31-40"|"9"|"114722,05"|"Sí"|"Sí"|"98178.57"|"No"|"100359.24 - 150538.86"
"15787155"|"Yang"|"514,00"|"Masculino"|"21-30"|"7"|",00"|"No"|"Sí"|"125010.24"|"No"|"0 - 50179.62"
"15727829"|"McIntyre"|"567,00"|"Masculino"|"41-50"|"2"|",00"|"Sí"|"Sí"|"167984.61"|"No"|"0 - 50179.62"
"15733247"|"Stevenson"|"850,00"|"Masculino"|"31-40"|"10"|",00"|"Sí"|"No"|"4861.72"|"Sí"|"0 - 50179.62"
"15568748"|"Poole"|"671,00"|"Masculino"|"41-50"|"6"|"99564,22"|"Sí"|"Sí"|"108872.45"|"Sí"|"50179.62 - 100359.24"
"15699029"|"Bagley"|"670,00"|"Masculino"|"31-40"|"4"|"170557,91"|"Sí"|"No"|"198252.88"|"No"|"150538.86 - 200718.48"
"15774393"|"Ch'ien"|"694,00"|"Femenino"|"21-30"|"9"|",00"|"Sí"|"Sí"|"26960.31"|"No"|"0 - 50179.62"
"15676895"|"Cattaneo"|"547,00"|"Femenino"|"31-40"|"6"|"74596,15"|"Sí"|"Sí"|"85746.52"|"Sí"|"50179.62 - 100359.24"
"15637753"|"O'Sullivan"|"751,00"|"Masculino"|"41-50"|"2"|"96888,39"|"Sí"|"No"|"77206.25"|"Sí"|"50179.62 - 100359.24"
"15605461"|"Lucas"|"594,00"|"Femenino"|"21-30"|"3"|"130830,22"|"Sí"|"No"|"61048.53"|"No"|"100359.24 - 150538.86"
"15808473"|"Ringrose"|"673,00"|"Masculino"|"71+"|"1"|",00"|"No"|"Sí"|"111981.19"|"No"|"0 - 50179.62"
"15627000"|"Freeman"|"610,00"|"Masculino"|"31-40"|"0"|",00"|"Sí"|"No"|"62232.6"|"No"|"0 - 50179.62"
"15787174"|"Sergeyev"|"512,00"|"Femenino"|"31-40"|"1"|",00"|"No"|"Sí"|"156105.03"|"No"|"0 - 50179.62"
"15723886"|"Fiore"|"767,00"|"Masculino"|"11-20"|"3"|"119714,25"|"No"|"Sí"|"150135.38"|"No"|"100359.24 - 150538.86"
"15704769"|"Smith"|"585,00"|"Femenino"|"61-70"|"5"|"113978,97"|"No"|"Sí"|"93146.11"|"No"|"100359.24 - 150538.86"
"15772896"|"Dumetochukwu"|"763,00"|"Masculino"|"41-50"|"6"|"100160,75"|"Sí"|"No"|"33462.94"|"Sí"|"50179.62 - 100359.24"
"15711540"|"Pacheco"|"712,00"|"Femenino"|"21-30"|"2"|",00"|"Sí"|"Sí"|"144375"|"No"|"0 - 50179.62"
"15764866"|"Synnot"|"539,00"|"Femenino"|"41-50"|"3"|"116220,50"|"Sí"|"No"|"55803.96"|"Sí"|"100359.24 - 150538.86"
"15794056"|"Johnston"|"668,00"|"Femenino"|"41-50"|"2"|",00"|"Sí"|"No"|"89048.46"|"Sí"|"0 - 50179.62"
"15795149"|"Stevens"|"703,00"|"Masculino"|"21-30"|"2"|"81173,83"|"No"|"Sí"|"162812.16"|"No"|"50179.62 - 100359.24"
"15812009"|"Grant"|"662,00"|"Masculino"|"31-40"|"4"|",00"|"Sí"|"No"|"136259.65"|"No"|"0 - 50179.62"
"15651001"|"Tsao"|"725,00"|"Femenino"|"31-40"|"5"|"116803,80"|"Sí"|"No"|"124052.97"|"No"|"100359.24 - 150538.86"
"15813844"|"Barnes"|"703,00"|"Masculino"|"31-40"|"8"|"105961,68"|"No"|"Sí"|"74158.8"|"No"|"100359.24 - 150538.86"
"15596175"|"McIntosh"|"659,00"|"Masculino"|"61-70"|"6"|"117411,60"|"Sí"|"Sí"|"45071.09"|"Sí"|"100359.24 - 150538.86"
"15576269"|"Madison"|"523,00"|"Masculino"|"31-40"|"7"|",00"|"Sí"|"No"|"62030.06"|"No"|"0 - 50179.62"
"15797219"|"Ifesinachi"|"635,00"|"Femenino"|"31-40"|"10"|"123497,58"|"Sí"|"No"|"131953.23"|"Sí"|"100359.24 - 150538.86"
"15685500"|"Glazkov"|"772,00"|"Masculino"|"21-30"|"7"|"152400,51"|"Sí"|"No"|"79414"|"No"|"150538.86 - 200718.48"
"15599792"|"Dimauro"|"545,00"|"Femenino"|"21-30"|"1"|",00"|"Sí"|"Sí"|"199638.56"|"No"|"0 - 50179.62"
"15657566"|"Wieck"|"634,00"|"Masculino"|"21-30"|"8"|"103097,85"|"Sí"|"Sí"|"157577.29"|"No"|"100359.24 - 150538.86"
"15772423"|"Liao"|"739,00"|"Masculino"|"51-60"|"8"|"126418,14"|"Sí"|"No"|"134420.75"|"Sí"|"100359.24 - 150538.86"
"15628112"|"Hughes"|"771,00"|"Femenino"|"31-40"|"5"|"77846,90"|"No"|"No"|"99805.99"|"No"|"50179.62 - 100359.24"
"15753754"|"Morrison"|"587,00"|"Femenino"|"31-40"|"1"|",00"|"Sí"|"Sí"|"97932.68"|"No"|"0 - 50179.62"
"15793726"|"Matveyeva"|"681,00"|"Femenino"|"71+"|"0"|",00"|"No"|"Sí"|"170968.99"|"No"|"0 - 50179.62"
"15694717"|"Ku"|"544,00"|"Masculino"|"31-40"|"2"|"79731,91"|"Sí"|"Sí"|"57558.95"|"No"|"50179.62 - 100359.24"
"15665834"|"Cheatham"|"696,00"|"Masculino"|"21-30"|"8"|",00"|"No"|"No"|"176713.47"|"No"|"0 - 50179.62"
"15765297"|"Yao"|"766,00"|"Masculino"|"41-50"|"0"|",00"|"No"|"Sí"|"34283.23"|"No"|"0 - 50179.62"
"15636684"|"Kirkland"|"727,00"|"Masculino"|"31-40"|"10"|",00"|"Sí"|"Sí"|"198637.34"|"No"|"0 - 50179.62"
"15592979"|"Rose"|"671,00"|"Femenino"|"31-40"|"6"|"37266,67"|"No"|"No"|"156917.12"|"No"|"0 - 50179.62"
"15750803"|"Jess"|"693,00"|"Femenino"|"21-30"|"6"|"127992,25"|"Sí"|"Sí"|"50457.2"|"No"|"100359.24 - 150538.86"
"15607178"|"Welch"|"850,00"|"Masculino"|"31-40"|"3"|"54901,01"|"Sí"|"Sí"|"140075.55"|"No"|"50179.62 - 100359.24"
"15713853"|"Ifeajuna"|"732,00"|"Masculino"|"41-50"|"9"|"108748,08"|"Sí"|"Sí"|"65323.11"|"No"|"100359.24 - 150538.86"
"15673481"|"Morton"|"726,00"|"Femenino"|"41-50"|"6"|"99906,19"|"Sí"|"No"|"64323.24"|"No"|"50179.62 - 100359.24"
"15686776"|"Rossi"|"557,00"|"Femenino"|"31-40"|"6"|"184686,41"|"Sí"|"No"|"14956.44"|"No"|"150538.86 - 200718.48"
"15673693"|"Reppert"|"682,00"|"Femenino"|"21-30"|"0"|"110654,02"|"No"|"Sí"|"111879.21"|"No"|"100359.24 - 150538.86"
"15700696"|"Kang"|"738,00"|"Masculino"|"31-40"|"9"|"79019,80"|"Sí"|"Sí"|"18606.23"|"No"|"50179.62 - 100359.24"
"15813163"|"Ch'iu"|"531,00"|"Femenino"|"31-40"|"9"|"99240,51"|"Sí"|"No"|"123137.01"|"No"|"50179.62 - 100359.24"
"15653857"|"Wallis"|"498,00"|"Masculino"|"31-40"|"2"|",00"|"Sí"|"Sí"|"148528.24"|"No"|"0 - 50179.62"
"15777076"|"Clark"|"651,00"|"Masculino"|"31-40"|"7"|",00"|"Sí"|"No"|"13898.31"|"No"|"0 - 50179.62"
"15717398"|"Fielding"|"549,00"|"Femenino"|"31-40"|"7"|",00"|"No"|"No"|"81259.25"|"Sí"|"0 - 50179.62"
"15799217"|"Zetticci"|"791,00"|"Femenino"|"31-40"|"7"|"52436,20"|"Sí"|"No"|"161051.75"|"No"|"50179.62 - 100359.24"
"15787071"|"Dulhunty"|"650,00"|"Masculino"|"41-50"|"9"|",00"|"No"|"Sí"|"191599.67"|"No"|"0 - 50179.62"
"15619955"|"Bevington"|"733,00"|"Masculino"|"31-40"|"3"|"100337,96"|"Sí"|"No"|"48559.19"|"Sí"|"50179.62 - 100359.24"
"15796505"|"Boyle"|"811,00"|"Femenino"|"31-40"|"1"|"149297,19"|"Sí"|"Sí"|"186339.74"|"No"|"100359.24 - 150538.86"
"15725166"|"Newton"|"707,00"|"Masculino"|"21-30"|"8"|",00"|"Sí"|"No"|"33159.37"|"No"|"0 - 50179.62"
"15800116"|"Bowman"|"712,00"|"Masculino"|"21-30"|"4"|"145605,44"|"No"|"Sí"|"93883.53"|"No"|"100359.24 - 150538.86"
"15758685"|"Dubinina"|"706,00"|"Femenino"|"31-40"|"7"|",00"|"Sí"|"Sí"|"110899.3"|"No"|"0 - 50179.62"
"15694456"|"Toscani"|"756,00"|"Masculino"|"61-70"|"3"|",00"|"Sí"|"Sí"|"11199.04"|"Sí"|"0 - 50179.62"
"15767339"|"Chiazagomekpere"|"777,00"|"Femenino"|"51-60"|"10"|",00"|"Sí"|"No"|"189992.97"|"No"|"0 - 50179.62"
"15683562"|"Allen"|"646,00"|"Masculino"|"31-40"|"6"|"84026,86"|"No"|"Sí"|"164255.69"|"No"|"50179.62 - 100359.24"
"15782210"|"K'ung"|"714,00"|"Masculino"|"41-50"|"1"|",00"|"Sí"|"No"|"152167.79"|"Sí"|"0 - 50179.62"
"15668893"|"Wilsmore"|"782,00"|"Masculino"|"31-40"|"8"|",00"|"Sí"|"Sí"|"33949.67"|"No"|"0 - 50179.62"
"15669169"|"Hargreaves"|"775,00"|"Masculino"|"21-30"|"10"|",00"|"Sí"|"Sí"|"68143.93"|"No"|"0 - 50179.62"
"15643024"|"Huang"|"479,00"|"Masculino"|"31-40"|"4"|"138718,92"|"Sí"|"Sí"|"47251.79"|"Sí"|"100359.24 - 150538.86"
"15699389"|"Ch'ien"|"807,00"|"Masculino"|"41-50"|"7"|"118274,71"|"Sí"|"Sí"|"25885.72"|"No"|"100359.24 - 150538.86"
"15708608"|"Wallwork"|"799,00"|"Femenino"|"21-30"|"8"|"174185,98"|"No"|"Sí"|"192633.85"|"No"|"150538.86 - 200718.48"
"15626144"|"Chu"|"675,00"|"Masculino"|"31-40"|"7"|"113208,86"|"Sí"|"No"|"34577.36"|"No"|"100359.24 - 150538.86"
"15573112"|"Kang"|"602,00"|"Masculino"|"21-30"|"5"|"103907,28"|"Sí"|"No"|"161229.84"|"No"|"100359.24 - 150538.86"
"15790678"|"Davidson"|"475,00"|"Femenino"|"31-40"|"8"|"119023,28"|"Sí"|"No"|"100816.29"|"No"|"100359.24 - 150538.86"
"15727556"|"O'Donnell"|"744,00"|"Femenino"|"21-30"|"5"|"166297,89"|"Sí"|"Sí"|"181694.44"|"No"|"150538.86 - 200718.48"
"15697307"|"Nnachetam"|"588,00"|"Masculino"|"31-40"|"10"|",00"|"Sí"|"No"|"79078.91"|"No"|"0 - 50179.62"
"15652266"|"Chidiebele"|"703,00"|"Masculino"|"41-50"|"9"|"63227,00"|"No"|"Sí"|"137316.32"|"No"|"50179.62 - 100359.24"
"15607098"|"Ahmed"|"747,00"|"Femenino"|"41-50"|"5"|"94521,17"|"Sí"|"No"|"194926.86"|"No"|"50179.62 - 100359.24"
"15655774"|"Booth"|"583,00"|"Masculino"|"21-30"|"7"|",00"|"Sí"|"No"|"51285.49"|"No"|"0 - 50179.62"
"15590241"|"Chuang"|"750,00"|"Femenino"|"31-40"|"9"|"112822,26"|"No"|"No"|"150401.53"|"Sí"|"100359.24 - 150538.86"
"15785819"|"Shao"|"681,00"|"Masculino"|"31-40"|"3"|",00"|"Sí"|"Sí"|"112491.96"|"No"|"0 - 50179.62"
"15723654"|"Tsao"|"773,00"|"Masculino"|"21-30"|"2"|"135903,33"|"Sí"|"No"|"73656.38"|"No"|"100359.24 - 150538.86"
"15774510"|"Tien"|"714,00"|"Femenino"|"31-40"|"4"|"125169,26"|"Sí"|"Sí"|"106636.89"|"No"|"100359.24 - 150538.86"
"15684173"|"Chang"|"687,00"|"Femenino"|"41-50"|"7"|",00"|"Sí"|"No"|"155853.52"|"Sí"|"0 - 50179.62"
"15650068"|"Johnson"|"511,00"|"Masculino"|"51-60"|"0"|"149117,31"|"Sí"|"Sí"|"162599.51"|"No"|"100359.24 - 150538.86"
"15811490"|"French"|"627,00"|"Masculino"|"31-40"|"5"|",00"|"Sí"|"Sí"|"103737.82"|"No"|"0 - 50179.62"
"15803976"|"Efremov"|"694,00"|"Femenino"|"31-40"|"10"|",00"|"Sí"|"No"|"160990.27"|"No"|"0 - 50179.62"
"15682541"|"Hartley"|"616,00"|"Femenino"|"31-40"|"6"|"132311,71"|"No"|"No"|"15462.84"|"No"|"100359.24 - 150538.86"
"15695699"|"Calabrese"|"687,00"|"Masculino"|"31-40"|"8"|",00"|"Sí"|"No"|"10334.05"|"No"|"0 - 50179.62"
"15624188"|"Chiu"|"712,00"|"Femenino"|"31-40"|"6"|",00"|"Sí"|"Sí"|"190686.16"|"No"|"0 - 50179.62"
"15812191"|"Brennan"|"553,00"|"Masculino"|"31-40"|"4"|"118082,89"|"No"|"No"|"94440.45"|"No"|"100359.24 - 150538.86"
"15636673"|"Onwuatuegwu"|"667,00"|"Masculino"|"31-40"|"1"|"119266,69"|"Sí"|"Sí"|"28257.63"|"No"|"100359.24 - 150538.86"
"15594898"|"Hewitt"|"731,00"|"Masculino"|"41-50"|"2"|",00"|"Sí"|"Sí"|"170034.95"|"Sí"|"0 - 50179.62"
"15660211"|"Shih"|"629,00"|"Masculino"|"31-40"|"7"|"156847,29"|"Sí"|"No"|"31824.29"|"No"|"150538.86 - 200718.48"
"15773972"|"Balashov"|"614,00"|"Masculino"|"41-50"|"4"|"137104,47"|"Sí"|"No"|"127166.49"|"Sí"|"100359.24 - 150538.86"
"15746726"|"Doyle"|"438,00"|"Masculino"|"31-40"|"8"|"78398,69"|"Sí"|"No"|"44937.01"|"No"|"50179.62 - 100359.24"
"15712287"|"Pokrovskii"|"652,00"|"Femenino"|"71+"|"4"|",00"|"Sí"|"Sí"|"188603.07"|"No"|"0 - 50179.62"
"15702919"|"Collins"|"729,00"|"Masculino"|"21-30"|"6"|"63669,42"|"Sí"|"No"|"145111.37"|"No"|"50179.62 - 100359.24"
"15674398"|"Russo"|"642,00"|"Masculino"|"31-40"|"3"|",00"|"No"|"No"|"171463.83"|"No"|"0 - 50179.62"
"15797960"|"Skinner"|"806,00"|"Femenino"|"51-60"|"0"|"135296,33"|"Sí"|"No"|"182822.5"|"No"|"100359.24 - 150538.86"
"15631868"|"Robertson"|"744,00"|"Masculino"|"31-40"|"2"|"153804,44"|"Sí"|"Sí"|"87213.33"|"No"|"150538.86 - 200718.48"
"15581539"|"Atkinson"|"474,00"|"Masculino"|"31-40"|"3"|",00"|"No"|"No"|"57175.32"|"No"|"0 - 50179.62"
"15662736"|"Doyle"|"559,00"|"Masculino"|"41-50"|"2"|"147069,78"|"Sí"|"No"|"120540.83"|"Sí"|"100359.24 - 150538.86"
"15666252"|"Ritchie"|"706,00"|"Masculino"|"41-50"|"9"|",00"|"Sí"|"Sí"|"28714.34"|"No"|"0 - 50179.62"
"15677512"|"McEncroe"|"628,00"|"Femenino"|"21-30"|"3"|",00"|"Sí"|"No"|"85426.28"|"No"|"0 - 50179.62"
"15626114"|"Pearson"|"429,00"|"Masculino"|"21-30"|"4"|"95741,75"|"Sí"|"No"|"46170.75"|"No"|"50179.62 - 100359.24"
"15810834"|"Gordon"|"525,00"|"Femenino"|"51-60"|"2"|"145965,33"|"Sí"|"Sí"|"64448.36"|"No"|"100359.24 - 150538.86"
"15678910"|"Ts'ai"|"680,00"|"Femenino"|"21-30"|"8"|"141441,75"|"Sí"|"Sí"|"16278.97"|"No"|"100359.24 - 150538.86"
"15694408"|"Lung"|"749,00"|"Masculino"|"31-40"|"1"|"139290,41"|"Sí"|"No"|"182855.42"|"Sí"|"100359.24 - 150538.86"
"15585215"|"Yuan"|"763,00"|"Femenino"|"31-40"|"4"|",00"|"No"|"No"|"50404.72"|"No"|"0 - 50179.62"
"15682757"|"Pardey"|"734,00"|"Masculino"|"21-30"|"3"|",00"|"Sí"|"No"|"107640.25"|"No"|"0 - 50179.62"
"15736601"|"Tai"|"716,00"|"Masculino"|"31-40"|"4"|"144428,87"|"Sí"|"No"|"134132.65"|"No"|"100359.24 - 150538.86"
"15601848"|"Scott"|"594,00"|"Masculino"|"31-40"|"2"|",00"|"Sí"|"No"|"103480.69"|"No"|"0 - 50179.62"
"15736008"|"Hunter"|"644,00"|"Femenino"|"41-50"|"9"|"95441,27"|"Sí"|"No"|"108761.05"|"Sí"|"50179.62 - 100359.24"
"15669064"|"Mazzanti"|"671,00"|"Masculino"|"31-40"|"1"|"144848,74"|"Sí"|"Sí"|"179012.3"|"No"|"100359.24 - 150538.86"
"15624528"|"L?"|"664,00"|"Masculino"|"21-30"|"7"|"116244,14"|"Sí"|"Sí"|"95145.14"|"No"|"100359.24 - 150538.86"
"15598493"|"Beach"|"656,00"|"Masculino"|"41-50"|"7"|",00"|"No"|"Sí"|"72143.44"|"No"|"0 - 50179.62"
"15601274"|"Hsieh"|"667,00"|"Femenino"|"31-40"|"1"|"146502,07"|"Sí"|"No"|"19162.89"|"No"|"100359.24 - 150538.86"
"15702669"|"Faulkner"|"663,00"|"Masculino"|"41-50"|"2"|"117028,60"|"No"|"Sí"|"144680.18"|"No"|"100359.24 - 150538.86"
"15728669"|"Knowles"|"584,00"|"Femenino"|"21-30"|"8"|"112013,81"|"Sí"|"No"|"177772.03"|"Sí"|"100359.24 - 150538.86"
"15742668"|"Day"|"626,00"|"Femenino"|"31-40"|"6"|"108269,37"|"Sí"|"No"|"5597.94"|"No"|"100359.24 - 150538.86"
"15697441"|"Hsueh"|"485,00"|"Masculino"|"21-30"|"7"|"182123,79"|"Sí"|"No"|"116828.51"|"Sí"|"150538.86 - 200718.48"
"15740476"|"Tsao"|"659,00"|"Femenino"|"31-40"|"3"|"150923,74"|"No"|"Sí"|"174652.51"|"No"|"150538.86 - 200718.48"
"15648064"|"Kennedy"|"649,00"|"Masculino"|"31-40"|"2"|",00"|"Sí"|"No"|"2010.98"|"No"|"0 - 50179.62"
"15636624"|"Nwabugwu"|"805,00"|"Femenino"|"31-40"|"5"|"165272,13"|"Sí"|"No"|"14109.85"|"Sí"|"150538.86 - 200718.48"
"15807923"|"Young"|"716,00"|"Femenino"|"31-40"|"10"|"115301,31"|"Sí"|"No"|"43527.4"|"Sí"|"100359.24 - 150538.86"
"15745844"|"Kerr"|"642,00"|"Femenino"|"31-40"|"6"|"129502,49"|"No"|"Sí"|"86099.23"|"Sí"|"100359.24 - 150538.86"
"15786170"|"Tien"|"659,00"|"Masculino"|"31-40"|"4"|"118342,26"|"No"|"No"|"161574.19"|"No"|"100359.24 - 150538.86"
"15681081"|"Marrero"|"545,00"|"Femenino"|"41-50"|"5"|",00"|"Sí"|"Sí"|"38970.14"|"No"|"0 - 50179.62"
"15684484"|"White"|"543,00"|"Masculino"|"21-30"|"8"|",00"|"No"|"No"|"127587.22"|"No"|"0 - 50179.62"
"15785869"|"Pisano"|"718,00"|"Femenino"|"21-30"|"7"|",00"|"Sí"|"No"|"30380.12"|"No"|"0 - 50179.62"
"15763859"|"Brown"|"840,00"|"Femenino"|"41-50"|"7"|",00"|"Sí"|"No"|"90908.95"|"No"|"0 - 50179.62"
"15658935"|"Freeman"|"630,00"|"Femenino"|"31-40"|"9"|"106937,05"|"Sí"|"No"|"138275.01"|"No"|"100359.24 - 150538.86"
"15747358"|"Russell"|"643,00"|"Masculino"|"51-60"|"3"|"170331,37"|"Sí"|"Sí"|"32171.79"|"No"|"150538.86 - 200718.48"
"15735203"|"Seleznyov"|"654,00"|"Femenino"|"31-40"|"1"|"114510,85"|"Sí"|"Sí"|"126143.23"|"No"|"100359.24 - 150538.86"
"15576256"|"Yusupova"|"582,00"|"Masculino"|"31-40"|"5"|",00"|"Sí"|"Sí"|"129892.93"|"No"|"0 - 50179.62"
"15659420"|"Foley"|"659,00"|"Masculino"|"31-40"|"3"|"107594,11"|"Sí"|"Sí"|"102416.84"|"No"|"100359.24 - 150538.86"
"15593365"|"Shih"|"762,00"|"Masculino"|"31-40"|"2"|"81273,13"|"Sí"|"Sí"|"18719.67"|"No"|"50179.62 - 100359.24"
"15777352"|"Ikedinachukwu"|"568,00"|"Femenino"|"31-40"|"7"|"169399,60"|"Sí"|"No"|"61936.22"|"No"|"150538.86 - 200718.48"
"15812007"|"Power"|"670,00"|"Masculino"|"21-30"|"6"|",00"|"Sí"|"Sí"|"78358.94"|"No"|"0 - 50179.62"
"15625461"|"Amos"|"613,00"|"Femenino"|"41-50"|"1"|"187841,99"|"Sí"|"Sí"|"147224.27"|"No"|"150538.86 - 200718.48"
"15739438"|"Reed"|"539,00"|"Masculino"|"21-30"|"0"|",00"|"Sí"|"No"|"160979.66"|"No"|"0 - 50179.62"
"15611759"|"Simmons"|"850,00"|"Femenino"|"51-60"|"8"|"126776,30"|"Sí"|"Sí"|"132298.49"|"No"|"100359.24 - 150538.86"
"15661629"|"Ricci"|"522,00"|"Masculino"|"31-40"|"9"|"126436,29"|"Sí"|"No"|"174248.52"|"Sí"|"100359.24 - 150538.86"
"15633950"|"Yen"|"737,00"|"Masculino"|"41-50"|"1"|"101960,74"|"Sí"|"Sí"|"123547.28"|"No"|"100359.24 - 150538.86"
"15592386"|"Campbell"|"520,00"|"Masculino"|"51-60"|"3"|",00"|"No"|"Sí"|"32790.02"|"No"|"0 - 50179.62"
